Date	App Name	App Apple Identifier	App Version	Device	Platform Version	Source Type	Page Type	App Download Date	Territory	Sessions	Total Session Duration	Unique Devices
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 16.3	App Store search	No page		US	3	67	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 17.6	App Store search	No page		TR	59	1411	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 18.5	App Store search	No page		GB	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 18.6	App Store search	No page		US	1	8	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.6	iPhone	iOS 18.1	App Store search	Product page		TR	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.6	iPhone	iOS 18.3	App Store search	No page		US	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.6	iPhone	iOS 18.6	Web referrer	Product page		JP	3	34	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.7	iPhone	iOS 18.6	App Store search	No page		CH	31	2075	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.7	iPhone	iOS 18.6	App Store search	No page		GB	1	4	
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.7	iPhone	iOS 18.6	App Store search	No page		US	2	68	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.8	iPhone	iOS 18.5	App Store search	Product page		RU	1	12	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.8	iPhone	iOS 18.6	App Store search	No page		DE	1	12	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.8	iPhone	iOS 18.6	App Store search	No page		MX	5	195	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.8	iPhone	iOS 18.6	App Store search	No page		SE	1	220	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPad	iOS 18.5	App Store search	No page		US	16	1262	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 16.3	App referrer	Product page		KR	1	7	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 16.5	App Store search	No page		ID	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 17.4	App Store search	No page		NG	1	70	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 18.0	App Store search	No page		KR	1	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 18.0	App Store search	No page		SA	2	53	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 18.1	App Store search	No page		NL	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 18.3	App referrer	Product page		SA	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 16.7	App Store browse	Product page		JP	4	208	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 16.7	App Store search	No page		VN	1	15	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 17.5	App Store search	No page		US	15	212	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.4	App Store search	No page		NL	2	4	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		BG	1	6	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		FR	2	33	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		GB	1	45	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		HK	3	92	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		HR	9	1605	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		IN	14	557	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		JP	1	97	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		MY	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		TH	16	130	
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		TR	13	452	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		US	135	2709	12
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	Product page		US	9	244	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App referrer	Product page		US	1	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App referrer	Store sheet		KH	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App referrer	Store sheet		KR	1	200	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App referrer	Store sheet		US	1	3	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.6	App Store search	No page		US	1	21	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.6	App Store search	Product page		NL	1	3	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.6	App referrer	Product page		DE	1	23	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPad	iOS 18.5	App Store search	No page		US	2	44	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 15.8	App Store search	No page		SG	1	46	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.2	App Store browse	No page		CA	1	41	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	No page		ES	2	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	No page		PT	1	152	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	No page		UA	1	24	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	No page		US	26	779	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	Product page		CA	24	1099	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App referrer	Product page		SE	25	661	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App referrer	Store sheet		US	33	45833	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	Web referrer	Product page		JP	4	502	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 17.3	App Store search	No page		NG	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.2	App Store search	No page		BR	2	13	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.2	App referrer	No page		ID	40	1014	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.3	App Store search	No page		IS	2	206	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.3	App Store search	No page		US	4	53	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.4	App Store search	No page		KE	1	29	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.4	App Store search	No page		KR	2	37	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.4	App referrer	Product page		RU	3	53	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.4	Web referrer	Product page		US	1	24	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store browse	No page		KH	1	13	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store browse	Store sheet		ZA	22	11825	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		AE	2	12	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		AU	1	7	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		CA	12	1231	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		ES	1	3	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		FR	3	14	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		GB	9	106	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		IN	1	6	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		IT	7	309	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		JP	1	103	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		KR	14	372	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		RO	2	5	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		TR	3	39	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		US	70	3051	5
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	Product page		GB	15	1112	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	Product page		IT	4	77	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App referrer	Product page		JP	2	75	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		CA	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		JP	12	265	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		US	104	19291	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		AU	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		DE	1	61	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		JP	1	11	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		KR	1	42	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		MY	13	1937	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		NG	3	25	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		US	43	5035	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		ZA	1	5	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	Product page		CH	1	36	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	Product page		JP	2	102	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	Web referrer	Product page		JP	1	9	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	Web referrer	Product page		SA	1	31	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	Web referrer	Product page		US	127	22758	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPad	iOS 17.7	App Store browse	Product page		US	3	894	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 13.7	App Store search	No page		AL	24	1646	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 16.3	App Store search	No page		SE	2	18	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 16.7	App Store search	Product page		AU	1	46	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 16.7	Web referrer	Product page		GB	2	14	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.0	App Store search	No page		TR	11	255	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.0	App referrer	Product page		US	13	3254	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	No page		GB	2	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	No page		TR	1	18	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	No page		US	1	6	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	No page	2025-07-19	US	2	17	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	Product page		GB	8	310	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App referrer	No page		US	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.4	App Store search	No page		US	1	20	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store browse	Product page		US	13	334	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		AT	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		BH	1	6	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		CA	5	69	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		DE	2	845	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		FR	1	41	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		IN	10	241	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		IT	3	59	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		JP	2	44	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		RU	1	14	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		TR	3	18	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		US	27	2019	4
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		VN	32	2775	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	Product page		ID	7	235	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	Web referrer	Product page		CH	1	17	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	Web referrer	Product page		GB	2	37	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	Web referrer	Product page		JP	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		CA	7	217	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		JP	1	49	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		PL	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		US	22	1749	4
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page	2025-07-18	AU	4	60	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	Product page		CA	1	9	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App referrer	Product page		VN	1	8	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App referrer	Store sheet		CA	1	21	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	Web referrer	Store sheet		UA	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 16.7	App Store search	No page		GB	1	12	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 16.7	App Store search	No page		MY	27	549	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 16.7	App Store search	Product page		DE	1	7	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 16.7	App referrer	Store sheet		JP	1	9	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 17.5	App Store search	No page		LB	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 17.6	App Store search	No page		US	1	10	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.0	App Store search	No page		IT	2	30	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.3	App Store search	No page		GB	5	133	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.3	App Store search	No page		TR	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.3	App Store search	Product page		US	1	6	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.3	App referrer	Store sheet		JP	23	532	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.4	App Store search	No page		LT	2	78	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.4	Web referrer	Product page		PL	2	30	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store browse	No page		JP	25	218	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store browse	No page		US	2	31	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store browse	Store sheet		DE	1	49	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		CA	79	5958	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		CH	1	27	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		FI	6	34	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		ID	3	130	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		JP	1	6	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		NL	2	205	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		PH	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		SA	1	32	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		TR	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		TW	2	25	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		US	61	1749	8
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App referrer	Product page		JP	1	7	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App referrer	Product page		KH	5	76	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	Web referrer	Product page		TT	1	11	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	Web referrer	Product page		US	23	3217	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store browse	Product page		NL	28	215	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store browse	Store sheet		DK	11	74	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store search	No page		IT	3	54	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store search	No page		KR	1	9	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store search	No page		US	4	45	2
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store search	Product page		US	2	27	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App referrer	Store sheet		TH	5	234	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App referrer	Store sheet		US	8	419	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPad	iOS 18.3	App Store search	No page		DE	1	17	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 15.8	Web referrer	Product page		GB	2	65	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.2	Web referrer	Product page	2025-08-04	HK	51	16668	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	App Store search	No page		GB	50	743	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	App Store search	No page		NG	14	884	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	App Store search	No page		US	24	8694	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	App referrer	Product page		TR	2	24	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	App referrer	Store sheet		FR	1	156	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	Web referrer	Product page		JP	1	16	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.0	App Store search	Product page		IN	35	367	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.1	App referrer	Store sheet	2025-07-29	US	2	28	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.4	Web referrer	Product page	2025-08-02	JP	1	3	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		BE	38	2177	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		CA	13	2852	3
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		DE	1	1	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		GB	1	2	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		IT	8	128	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		JP	1	82	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		MY	8	80	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		NL	11	166	1
2025-08-17	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		PH	1	9	1
